%eval_id,interface,innoPriority,mobIncomeShare,scenarioFileName,calcResultsScript,o_numCombCars_6321_2012,o_numCombCars_6321_2013,o_numCombCars_6321_2014,o_numCombCars_6321_2015,o_numCombCars_6321_2016,o_numCombCars_6321_2017,o_numElecCars_6321_2012,o_numElecCars_6321_2013,o_numElecCars_6321_2014,o_numElecCars_6321_2015,o_numElecCars_6321_2016,o_numElecCars_6321_2017,o_dataCombCars_6321_2012,o_dataCombCars_6321_2013,o_dataCombCars_6321_2014,o_dataCombCars_6321_2015,o_dataCombCars_6321_2016,o_dataCombCars_6321_2017,o_dataElecCars_6321_2012,o_dataElecCars_6321_2013,o_dataElecCars_6321_2014,o_dataElecCars_6321_2015,o_dataElecCars_6321_2016,o_dataElecCars_6321_2017,o_inIntervalComb_6321_2012,o_inIntervalComb_6321_2013,o_inIntervalComb_6321_2014,o_inIntervalComb_6321_2015,o_inIntervalComb_6321_2016,o_inIntervalComb_6321_2017,o_inIntervalElec_6321_2012,o_inIntervalElec_6321_2013,o_inIntervalElec_6321_2014,o_inIntervalElec_6321_2015,o_inIntervalElec_6321_2016,o_inIntervalElec_6321_2017,
128,NO_ID,0.3055555556,0.35,parameters_med.csv,multi-objective-intervals.py,456000,472000,484000,472000,472000,454000,0,0,0,2000,8000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,1,1,0,0,0,0,1,1,
129,NO_ID,0.1944444444,0.35,parameters_med.csv,multi-objective-intervals.py,434000,436000,434000,438000,436000,428000,2000,4000,2000,6000,10000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,1,1,0,0,0,1,0,0,
130,NO_ID,0.3206447188,0.1833333333,parameters_med.csv,multi-objective-intervals.py,340000,338000,338000,334000,334000,332000,0,0,0,6000,6000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,1,1,0,
131,NO_ID,0.3206447188,0.1166666667,parameters_med.csv,multi-objective-intervals.py,216000,216000,222000,220000,218000,218000,0,2000,2000,2000,4000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,0,0,0,
133,NO_ID,0.3055555556,0.1166666667,parameters_med.csv,multi-objective-intervals.py,230000,228000,232000,224000,214000,222000,0,0,2000,4000,14000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
132,NO_ID,0.3055555556,0.1833333333,parameters_med.csv,multi-objective-intervals.py,348000,342000,338000,340000,342000,344000,0,0,2000,4000,6000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,0,0,0,0,0,0,0,0,0,1,0,
135,NO_ID,0.3207971346,0.15,parameters_med.csv,multi-objective-intervals.py,288000,288000,288000,294000,298000,298000,0,0,0,0,2000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
134,NO_ID,0.3209495504,0.15,parameters_med.csv,multi-objective-intervals.py,312000,306000,306000,310000,306000,306000,0,0,0,0,2000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
137,NO_ID,0.3302469136,0.1166666667,parameters_med.csv,multi-objective-intervals.py,218000,220000,226000,226000,230000,222000,0,0,0,2000,2000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
136,NO_ID,0.3302469136,0.1833333333,parameters_med.csv,multi-objective-intervals.py,362000,358000,358000,352000,360000,358000,0,0,0,2000,4000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,0,0,0,0,0,0,0,0,0,
139,NO_ID,0.3203398872,0.15,parameters_med.csv,multi-objective-intervals.py,318000,320000,328000,328000,332000,332000,0,0,4000,4000,12000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
138,NO_ID,0.320492303,0.15,parameters_med.csv,multi-objective-intervals.py,310000,308000,306000,304000,304000,302000,0,0,0,2000,2000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
141,NO_ID,0.2932098765,0.1166666667,parameters_med.csv,multi-objective-intervals.py,216000,216000,216000,212000,206000,208000,0,2000,0,6000,10000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,1,0,0,
140,NO_ID,0.2932098765,0.1833333333,parameters_med.csv,multi-objective-intervals.py,338000,336000,330000,322000,318000,324000,0,2000,2000,10000,18000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,0,0,0,
143,NO_ID,0.3240486714,0.15,parameters_med.csv,multi-objective-intervals.py,282000,284000,286000,284000,294000,294000,0,0,0,0,0,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
142,NO_ID,0.3240994767,0.15,parameters_med.csv,multi-objective-intervals.py,282000,282000,288000,278000,272000,272000,0,2000,0,2000,8000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,0,1,1,
145,NO_ID,0.3158436214,0.1166666667,parameters_med.csv,multi-objective-intervals.py,220000,216000,212000,210000,210000,214000,0,0,2000,2000,4000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
144,NO_ID,0.3158436214,0.1833333333,parameters_med.csv,multi-objective-intervals.py,334000,336000,342000,336000,336000,330000,0,0,0,0,8000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,0,
146,NO_ID,0.3240825416,0.15,parameters_med.csv,multi-objective-intervals.py,292000,294000,296000,292000,292000,292000,0,0,0,0,0,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
147,NO_ID,0.3240656065,0.15,parameters_med.csv,multi-objective-intervals.py,306000,310000,316000,316000,314000,314000,0,2000,0,4000,16000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,0,0,0,
148,NO_ID,0.2890946502,0.1833333333,parameters_med.csv,multi-objective-intervals.py,330000,326000,322000,336000,336000,330000,0,0,0,8000,10000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
149,NO_ID,0.2890946502,0.1166666667,parameters_med.csv,multi-objective-intervals.py,210000,204000,204000,202000,200000,208000,0,0,0,4000,6000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,0,
151,NO_ID,0.3240712516,0.15,parameters_med.csv,multi-objective-intervals.py,290000,286000,290000,276000,284000,278000,0,0,0,2000,4000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
150,NO_ID,0.3240768966,0.15,parameters_med.csv,multi-objective-intervals.py,266000,270000,270000,278000,274000,270000,0,0,2000,4000,10000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
153,NO_ID,0.2788065844,0.1166666667,parameters_med.csv,multi-objective-intervals.py,244000,236000,240000,244000,242000,240000,0,0,0,0,4000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
152,NO_ID,0.2788065844,0.1833333333,parameters_med.csv,multi-objective-intervals.py,356000,356000,360000,360000,354000,346000,0,0,2000,2000,10000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,0,0,0,0,0,0,0,1,
155,NO_ID,0.3240731332,0.15,parameters_med.csv,multi-objective-intervals.py,296000,304000,304000,306000,302000,300000,0,0,0,2000,6000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,0,
154,NO_ID,0.3240750149,0.15,parameters_med.csv,multi-objective-intervals.py,292000,292000,286000,282000,290000,288000,0,0,2000,6000,10000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,1,0,0,
156,NO_ID,0.3261316872,0.1833333333,parameters_med.csv,multi-objective-intervals.py,328000,328000,328000,332000,334000,340000,0,0,0,0,4000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
157,NO_ID,0.3261316872,0.1166666667,parameters_med.csv,multi-objective-intervals.py,202000,202000,196000,194000,194000,194000,0,0,4000,6000,6000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,1,1,1,
159,NO_ID,0.3240737605,0.15,parameters_med.csv,multi-objective-intervals.py,274000,272000,268000,266000,268000,272000,0,0,0,0,8000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,0,
158,NO_ID,0.3240743877,0.15,parameters_med.csv,multi-objective-intervals.py,292000,296000,290000,286000,290000,292000,0,0,0,6000,10000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,1,0,0,
161,NO_ID,0.3220164609,0.1166666667,parameters_med.csv,multi-objective-intervals.py,240000,236000,234000,240000,238000,238000,0,0,0,0,4000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
160,NO_ID,0.3220164609,0.1833333333,parameters_med.csv,multi-objective-intervals.py,338000,340000,342000,344000,354000,340000,0,0,0,2000,8000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,0,
162,NO_ID,0.3240741786,0.15,parameters_med.csv,multi-objective-intervals.py,282000,284000,284000,282000,276000,284000,0,0,0,0,4000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
163,NO_ID,0.3240739695,0.15,parameters_med.csv,multi-objective-intervals.py,278000,276000,278000,270000,270000,270000,0,0,0,0,4000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
164,NO_ID,0.2829218107,0.1833333333,parameters_med.csv,multi-objective-intervals.py,322000,328000,324000,314000,312000,318000,0,0,0,4000,4000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
165,NO_ID,0.2829218107,0.1166666667,parameters_med.csv,multi-objective-intervals.py,228000,230000,230000,232000,234000,234000,0,0,0,0,0,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
167,NO_ID,0.3240740392,0.15,parameters_med.csv,multi-objective-intervals.py,282000,284000,280000,272000,266000,264000,0,0,0,0,4000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
166,NO_ID,0.3240741089,0.15,parameters_med.csv,multi-objective-intervals.py,290000,288000,284000,280000,282000,282000,0,0,0,4000,6000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,0,
169,NO_ID,0.2849794239,0.1166666667,parameters_med.csv,multi-objective-intervals.py,232000,232000,236000,234000,230000,232000,0,2000,0,0,6000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,0,1,0,
168,NO_ID,0.2849794239,0.1833333333,parameters_med.csv,multi-objective-intervals.py,362000,360000,364000,360000,354000,356000,0,0,0,0,2000,2000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,0,0,0,0,0,0,0,0,
171,NO_ID,0.3240740625,0.15,parameters_med.csv,multi-objective-intervals.py,284000,270000,264000,268000,264000,272000,0,0,0,2000,4000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
170,NO_ID,0.3240740857,0.15,parameters_med.csv,multi-objective-intervals.py,326000,326000,332000,332000,330000,328000,0,0,0,0,6000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,1,
172,NO_ID,0.3247599451,0.1833333333,parameters_med.csv,multi-objective-intervals.py,324000,316000,316000,312000,314000,312000,0,0,0,4000,8000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,0,
173,NO_ID,0.3247599451,0.1166666667,parameters_med.csv,multi-objective-intervals.py,190000,194000,192000,192000,186000,186000,0,0,0,0,0,2000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
174,NO_ID,0.3240740779,0.15,parameters_med.csv,multi-objective-intervals.py,286000,286000,284000,280000,280000,280000,0,0,0,6000,4000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,1,0,0,
175,NO_ID,0.3240740702,0.15,parameters_med.csv,multi-objective-intervals.py,282000,288000,290000,286000,280000,276000,0,0,0,2000,4000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
176,NO_ID,0.3185871056,0.1833333333,parameters_med.csv,multi-objective-intervals.py,338000,344000,344000,338000,326000,328000,0,0,0,2000,2000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
177,NO_ID,0.3185871056,0.1166666667,parameters_med.csv,multi-objective-intervals.py,222000,220000,222000,228000,226000,224000,0,0,0,0,2000,2000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
179,NO_ID,0.3240740728,0.15,parameters_med.csv,multi-objective-intervals.py,276000,278000,276000,280000,274000,278000,0,0,0,0,2000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
178,NO_ID,0.3240740754,0.15,parameters_med.csv,multi-objective-intervals.py,274000,272000,268000,272000,264000,264000,0,0,4000,2000,8000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,1,
180,NO_ID,0.3172153635,0.1833333333,parameters_med.csv,multi-objective-intervals.py,338000,340000,340000,338000,340000,344000,0,0,2000,2000,2000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
181,NO_ID,0.3172153635,0.1166666667,parameters_med.csv,multi-objective-intervals.py,216000,214000,210000,206000,208000,200000,0,0,2000,2000,4000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
183,NO_ID,0.3240740736,0.15,parameters_med.csv,multi-objective-intervals.py,286000,290000,290000,288000,288000,288000,0,0,0,0,2000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
182,NO_ID,0.3240740745,0.15,parameters_med.csv,multi-objective-intervals.py,260000,258000,260000,256000,254000,246000,0,0,0,6000,14000,22000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,1,0,0,
184,NO_ID,0.3192729767,0.1833333333,parameters_med.csv,multi-objective-intervals.py,340000,346000,344000,338000,328000,334000,0,0,0,2000,10000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,1,0,0,0,0,0,0,0,0,0,1,
185,NO_ID,0.3192729767,0.1166666667,parameters_med.csv,multi-objective-intervals.py,200000,204000,204000,202000,204000,204000,0,0,0,0,2000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
187,NO_ID,0.3240740739,0.15,parameters_med.csv,multi-objective-intervals.py,280000,280000,278000,280000,280000,282000,0,2000,4000,4000,8000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,0,1,0,
186,NO_ID,0.3240740742,0.15,parameters_med.csv,multi-objective-intervals.py,272000,276000,278000,272000,268000,264000,0,0,0,2000,10000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
188,NO_ID,0.3236168267,0.1833333333,parameters_med.csv,multi-objective-intervals.py,344000,336000,336000,352000,368000,368000,0,0,2000,6000,10000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,0,0,0,1,1,0,0,0,1,0,0,
189,NO_ID,0.3236168267,0.1166666667,parameters_med.csv,multi-objective-intervals.py,222000,224000,224000,220000,220000,216000,0,0,0,2000,4000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
190,NO_ID,0.3240740741,0.15,parameters_med.csv,multi-objective-intervals.py,294000,292000,286000,290000,298000,294000,0,0,2000,0,2000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
191,NO_ID,0.324074074,0.15,parameters_med.csv,multi-objective-intervals.py,292000,288000,286000,284000,284000,282000,0,2000,2000,6000,10000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,1,0,0,
192,NO_ID,0.3201874714,0.1833333333,parameters_med.csv,multi-objective-intervals.py,334000,324000,328000,324000,314000,310000,0,2000,6000,10000,12000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,1,0,0,0,
193,NO_ID,0.3201874714,0.1166666667,parameters_med.csv,multi-objective-intervals.py,212000,210000,208000,212000,216000,216000,0,0,0,0,0,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
